# Output file from one.py
# pathway	length	TF	fraction	ocurrences	unknowns	other_TFs	subroute
COBALSYN-PWY	7	Nac	0.2857142857142857	2	5	0	['RXN-19342', 'RXN-19338', 'RXN-19343', 'COBINAMIDEKIN-RXN', 'COBINPGUANYLYLTRANS-RXN', 'COBALAMIN5PSYN-RXN', 'RXN-8770']
COBALSYN-PWY	6	Nac	0.3333333333333333	2	4	0	['RXN-19342', 'RXN-19338', 'RXN-19343', 'COBINAMIDEKIN-RXN', 'COBINPGUANYLYLTRANS-RXN', 'COBALAMIN5PSYN-RXN', 'RXN-8770']
ARG+POLYAMINE-SYN	3	ArgR	1.0	3	0	0	['N-ACETYLGLUTPREDUCT-RXN', 'ACETYLGLUTKIN-RXN', 'N-ACETYLTRANSFER-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN']
ARG+POLYAMINE-SYN	2	PurR	0.5	1	1	0	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN']
ARG+POLYAMINE-SYN	2	PurR	1.0	2	0	0	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN']
ARG+POLYAMINE-SYN	2	['IHF', 'H-NS', 'ArgR', 'AdiY', 'PurR']	0.5	1	0	0	['ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'ACETYLORNDEACET-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ORNCARBAMTRANSFER-RXN', 'ACETYLORNDEACET-RXN', 'ACETYLORNTRANSAM-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ACETYLORNDEACET-RXN', 'ACETYLORNTRANSAM-RXN', 'N-ACETYLGLUTPREDUCT-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ACETYLORNTRANSAM-RXN', 'N-ACETYLGLUTPREDUCT-RXN', 'ACETYLGLUTKIN-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['N-ACETYLGLUTPREDUCT-RXN', 'ACETYLGLUTKIN-RXN', 'N-ACETYLTRANSFER-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ACETYLGLUTKIN-RXN', 'N-ACETYLTRANSFER-RXN']
ARG+POLYAMINE-SYN	9	ArgR	0.4444444444444444	4	3	2	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	8	ArgR	0.375	3	3	2	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	8	ArgR	0.5	4	2	2	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	7	['PurR', 'ArgR']	0.2857142857142857	2	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	7	ArgR	0.42857142857142855	3	2	2	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	7	ArgR	0.5714285714285714	4	1	2	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	6	PurR	0.3333333333333333	2	3	1	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	6	['PurR', 'ArgR']	0.3333333333333333	2	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	6	ArgR	0.5	3	1	2	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	6	ArgR	0.6666666666666666	4	0	2	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	5	PurR	0.4	2	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN']
ARG+POLYAMINE-SYN	5	PurR	0.4	2	2	1	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	5	['PurR', 'ArgR']	0.4	2	1	0	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	5	ArgR	0.6	3	0	2	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	5	ArgR	0.8	4	0	1	['ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	4	PurR	0.25	1	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN']
ARG+POLYAMINE-SYN	4	PurR	0.5	2	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN']
ARG+POLYAMINE-SYN	4	PurR	0.5	2	1	1	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	4	['PurR', 'ArgR']	0.5	2	0	0	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	4	ArgR	0.75	3	0	1	['ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	4	ArgR	1.0	4	0	0	['ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	3	unknown	1.0	3	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN']
ARG+POLYAMINE-SYN	3	PurR	0.3333333333333333	1	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN']
ARG+POLYAMINE-SYN	3	PurR	0.6666666666666666	2	1	0	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN']
ARG+POLYAMINE-SYN	3	PurR	0.6666666666666666	2	0	1	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	3	ArgR	0.6666666666666666	2	0	1	['ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	3	ArgR	1.0	3	0	0	['ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	3	ArgR	1.0	3	0	0	['ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'AGMATIN-RXN']
ARG+POLYAMINE-SYN	2	PurR	0.5	1	1	0	['SPERMIDINESYN-RXN', 'AGMATIN-RXN', 'ARGDECARBOX-RXN']
ARG+POLYAMINE-SYN	2	PurR	1.0	2	0	0	['AGMATIN-RXN', 'ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN']
ARG+POLYAMINE-SYN	2	['IHF', 'H-NS', 'ArgR', 'AdiY', 'PurR']	0.5	1	0	0	['ARGDECARBOX-RXN', 'ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ARGSUCCINLYA-RXN', 'ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ARGSUCCINSYN-RXN', 'ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	2	ArgR	1.0	2	0	0	['ORNCARBAMTRANSFER-RXN', 'CARBPSYN-RXN']
ARG+POLYAMINE-SYN	4	['CRP', 'OmpR']	0.25	1	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'ORNDECARBOX-RXN']
ARG+POLYAMINE-SYN	3	unknown	1.0	3	3	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'ORNDECARBOX-RXN']
ARG+POLYAMINE-SYN	3	['CRP', 'OmpR']	0.3333333333333333	1	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'ORNDECARBOX-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['RXN0-5217', 'SAMDECARB-RXN', 'SPERMIDINESYN-RXN']
ARG+POLYAMINE-SYN	2	unknown	1.0	2	2	0	['SAMDECARB-RXN', 'SPERMIDINESYN-RXN', 'ORNDECARBOX-RXN']
ARG+POLYAMINE-SYN	2	['CRP', 'OmpR']	0.5	1	1	0	['SPERMIDINESYN-RXN', 'ORNDECARBOX-RXN']
TCA-GLYOX-BYPASS	10	['CRP', 'ArcA']	1.0	10	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	9	['CRP', 'ArcA']	1.0	9	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	9	['CRP', 'ArcA']	1.0	9	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	8	['CRP', 'ArcA']	1.0	8	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	8	['CRP', 'ArcA']	1.0	8	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	8	['CRP', 'ArcA']	1.0	8	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	5	['CRP', 'ArcA']	1.0	5	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	4	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'ArcA']	1.0	4	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	4	['CRP', 'Cra', 'ArcA']	1.0	4	0	0	['ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	3	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'ArcA']	1.0	3	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Cra', 'ArcA']	1.0	3	0	0	['ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	3	['CRP', 'Cra', 'ArcA']	1.0	3	0	0	['ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	2	['IHF', 'FNR', 'CRP', 'Fur', 'ArcA']	1.0	2	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Fur', 'ArcA', 'FNR']	1.0	2	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN']
TCA-GLYOX-BYPASS	2	['FNR', 'CRP', 'Fur', 'Nac', 'ArcA']	1.0	2	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'ArcA']	1.0	2	0	0	['CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	2	['Fis', 'Rob', 'Cra', 'FNR', 'SoxS', 'CRP', 'MarA', 'ArcA']	1.0	2	0	0	['ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN']
TCA-GLYOX-BYPASS	2	['CRP', 'Cra', 'ArcA']	1.0	2	0	0	['ACONITATEHYDR-RXN', 'ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	2	['IclR', 'IHF', 'Cra', 'CRP', 'ArcA']	1.0	2	0	0	['ISOCIT-CLEAV-RXN', 'MALSYN-RXN']
TCA-GLYOX-BYPASS	9	ArcA	1.0	9	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	8	['CRP', 'ArcA']	1.0	8	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	8	ArcA	1.0	8	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN']
TCA-GLYOX-BYPASS	7	['CRP', 'ArcA']	1.0	7	0	0	['SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	7	ArcA	1.0	7	0	0	['SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN', 'ACONITATEHYDR-RXN', 'ISOCITDEH-RXN']
TCA-GLYOX-BYPASS	6	['CRP', 'ArcA']	1.0	6	0	0	['2OXOGLUTARATEDEH-RXN', 'SUCCCOASYN-RXN', 'SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN', 'FUMHYDR-RXN', 'MALATE-DEH-RXN', 'CITSYN-RXN', 'ACONITATEDEHYDR-RXN']
